client_id,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9,task_10,task_11
b82c2f0ba401a8f152012cf6022ade4e5bf1a883,False,True,True,True,True,True,True,True,True,True,True
d64618a5eb785cbad660b7e6a66bf787c574028b,False,False,True,True,True,True,True,True,True,True,True
ed6e34295111fe16b3cf1c0e507f48d3662498ca,False,True,True,False,True,True,True,True,True,True,True
d27ad614f787c7f8f504e1f0173ea5437c2b7979,False,True,True,False,True,True,True,True,True,True,True
51e2a8cfd143408178f0d2b33593e3602c4ec540,True,True,True,False,True,True,True,True,True,True,True
a2d0546b57c7355a2d373195df0290caeb925bd3,False,True,True,False,True,True,True,True,True,True,True
64655be3d5eacdbf7570f8b357cace643ba57f8c,True,True,True,False,True,True,True,True,True,True,True
5e5bdbc37c5e2ef87d01d0e46f05d4693bd6b323,False,True,True,False,True,True,True,True,True,True,True
a3ae552e004e51c4bd6e5212965ab75aab10b181,False,False,True,False,True,True,True,True,True,True,True
4082bbdedaf78948546627b5c88e83e515c9e8a9,False,True,True,False,True,True,True,True,True,True,True
a304b9d34d96180016eff8f2fc96f547d3c5e887,False,False,True,True,True,True,True,True,True,True,True
3c70a6c83ff9fc97771c28a98a734435d75bd866,False,False,True,True,True,True,True,True,True,True,True
f2ca0e33fbb07f817a8f86fea81cbdb3494fa0d8,False,False,True,True,True,True,True,True,True,True,True
f70b36410510774c1de82161e3f1a126eae784da,True,False,True,True,True,True,True,True,True,True,True
95e6945c3846aeb68e967955c0ff5585f4b4cf45,True,True,True,False,True,True,True,True,True,True,True
8d7a0f6f69a6a0688441f2367de3b6133c101ba6,False,False,True,False,True,True,True,True,True,True,True
7da139c94db0b699c711f609f998dea7b27b1e62,False,False,True,False,True,True,True,True,True,True,True
b3ba4f9ceb419f5ca4938d59f7dd8c68ee401b6c,False,False,True,False,True,True,True,True,True,True,True
eafff9d1e943d28e06b6b89078900b7422964b8a,False,False,True,False,True,True,True,True,True,True,True
2f72784d5a32c963dcf18d0420e1828ad223705b,False,True,True,True,True,True,True,True,True,True,True
ad1319847c644dc3cc7e61b1e1f330df9bde5bbb,True,False,False,False,True,True,True,True,True,True,True
e10a5a47e5ccd15b4796d6c01aa148b1cd49aa13,False,False,False,True,True,True,True,True,True,True,True
99bb05004966db27d5296da6f877fada858f484d,False,False,False,True,True,True,True,True,True,True,True
7596f77d22c27585b9ca81c9dee2455007c499ce,True,False,False,True,True,True,True,True,True,True,True
4d5cc89f33690596f201f71336629e45d00945df,False,False,False,False,True,True,True,True,True,True,True
47cae818738147fe0c653888e9bbfed95ae9c948,False,True,True,False,True,True,True,True,True,True,True
000f2fb85c9d6bc23820cc3e5ae18174197ad1a8,False,False,False,False,True,True,True,True,True,True,True
7cf63df70fdb161f49b846ba4d0750a722f6796f,True,True,True,False,True,True,True,True,True,True,True
abad605d0bcf80e21f0aa2b7005aae6963dd8543,True,True,True,False,True,True,True,True,True,True,True
b9a3e734bb9deee13e59e15d80781fe11b4494d4,False,False,True,False,True,True,True,True,True,True,True
acfd752fcdc12eeae3477d38a4b02cbe0d3a2bbb,True,True,True,False,True,True,True,True,True,True,True
3b537605839e5e615b50a4c22b356f3bffeff388,True,False,True,True,True,True,True,True,True,True,True
fc4b93690f63c1884897384414846bbab484d88b,False,False,True,False,True,True,True,True,True,True,True
cfffc93159793400eebfe953537ac4f67bff98bd,False,False,False,True,True,True,True,True,True,True,True
5e3e23bac7295383824a0e665e3a701b799fe40e,False,False,False,False,True,True,True,True,True,True,True
9b9c6f56a47043973395f04a83225b183fb53c5d,True,False,True,False,True,True,True,True,True,True,True
322da419019e1b942dbbb0cb37f58afce9675b54,True,True,True,False,True,True,True,True,True,True,True
8cc6b12fc4945b20be289f353e0659bfcb73d24e,False,False,True,True,True,True,True,True,True,True,True
264b43c01459e68cc9092bc86c563e9d88b4f870,True,True,True,False,True,True,True,True,True,True,True
6863cabae8def9f7b1f12869ea1b537a8b07130c,False,False,True,False,True,True,True,True,True,True,True
26f076038e024ca82fe4f585c7cde021a469b171,False,False,True,False,True,True,True,True,True,True,True
7ca70d8b296edb48e66b9918b08acd2adf02ca2f,False,False,True,True,True,True,True,True,True,True,True
fab3699335690adf322ac2d555838fa87f0d6b75,False,False,True,True,True,True,True,True,True,True,True
102f17f9022b2c88aee9bbef26987db0385bec04,False,False,True,False,True,True,True,True,True,True,True
684d7b29ba1d10077f97438c81041c05a4977a38,False,False,True,True,True,True,True,True,True,True,True
161f1b79bd225bd2487554245d383b2b202be74d,False,True,True,False,True,True,True,True,True,True,True
c54df7aedd7162257df5af3e811feaf051fd8485,True,True,True,False,True,True,True,True,True,True,True
d543f496ce80614010baf17e4558372d3a76e97b,False,True,True,True,True,True,True,True,True,True,True
281c67ca20a83418a0df02db4ed6e5cac29323d6,True,True,True,False,True,True,True,True,True,True,True
c8c45bebf69bccc02466949373b40146cf07dfbe,True,True,True,False,True,True,True,True,True,True,True
8bb11c911f9ea15bee2b9f6da4e9ababb58ca138,True,True,True,False,True,True,True,True,True,True,True
aeb71c5ac2fad4668323bb480fdee4dade2c188e,True,True,True,False,True,True,True,True,True,True,True
e9d24ea4e21b2bf68c0fe45b0ae168b41a11036f,True,True,True,False,True,True,True,True,True,True,True
1b4bb202dd990299bed4e20e0b606f76db3c7573,True,True,True,False,True,True,True,True,True,True,True
a1dd16f470f418c9a442ee8f083b40862d89741f,True,False,True,False,True,True,True,True,True,True,True
97da2f863cf0462a1af06c86cc08c74530598f0b,False,False,True,False,True,True,True,True,True,True,True
17e391b0b792b6e6332e39d253e972b90b76f7a3,False,False,True,True,True,True,True,True,True,True,True
f5cab3cc6f3d2ec697d0e75d6c3042e048e7b13a,False,False,False,False,True,True,True,True,True,True,True
4e3d062fad4ddda2bbcc83027307b37732806404,False,False,True,False,True,True,True,True,True,True,True
9afaaa4da89ca5041b5df3885468c3068e3aac89,False,False,True,True,True,True,True,True,True,True,True
94759c6c467c4031e20757b3f7d6ed995e8f00c2,False,False,True,False,True,True,True,True,True,True,True
bca6d9f27aed7ea7b9525e4cc0f9fcdca7d25358,False,False,True,False,True,True,True,True,True,True,True
9e71c33c38767c263aeaa08dc90bde80fabe1bbe,False,False,False,False,True,True,True,True,True,True,True
43d2b617fed4d6a53269f97d750966ab2638052b,False,False,True,True,True,True,True,True,True,True,True
c508cd270e0f08315700989549403e44fe94e61b,False,False,True,False,True,True,True,True,True,True,True
294d97658e19241cdb487ced33e59b01d989d35f,False,False,True,True,True,True,True,True,True,True,True
bd2651655934931134228351e3506bc81a840037,False,False,True,True,True,True,True,True,True,True,True
40909032a65494b4c3b4378bc1bed7e456abe8cf,True,False,True,True,True,True,True,True,True,True,True
51d9e5de7157ca322f0a63f6feb5d834550068e1,False,False,True,False,True,True,True,True,True,True,True
6665aff4139beddbb2da1f9da7830aab45b30aa4,True,False,True,False,True,True,True,True,True,True,True
e2401715ab8d7f9ad8155af916a1af3d7218dc24,False,False,True,False,True,True,True,True,True,True,True
8a477ac1f6ea5a18cb5d6f4a564b4b31b1316153,False,False,True,True,True,True,True,True,True,True,True
2c485088802fcf6958f6f61b4dacc8bda5c9dd5b,False,False,True,False,True,True,True,True,True,True,True
886a078ed415db1a75b6f7c64d9ce06f3b1cd715,False,False,True,True,True,True,True,True,True,True,True
82a6c1678176f83fbf36f967af56ab5adb80da5d,False,False,True,True,True,True,True,True,True,True,True
d4bccad660544496e49aa9fce2e56c08675e00dd,True,False,True,False,True,True,True,True,True,True,True
5e30f98127ddcfe51dbb874ad676db6e0a333bfa,False,False,True,False,True,True,True,True,True,True,True
0d8e169ac6a3f30522b18f9582dbec22f55d6c65,False,False,False,False,True,True,True,True,True,True,True
1b7161c091bc6f485d48dcd3cc8014bbbebdd1fa,False,False,True,True,True,True,True,True,True,True,True
500e9fff759d3401f6695468e6b8d6e3a5daae9c,False,False,True,False,True,True,True,True,True,True,True
778f40020648e3044fed8fb108f5465b59d4a55c,True,False,True,True,True,True,True,True,True,True,True
2edf0b83ea4307741191708d3ed6087bb8f79170,False,True,True,True,True,True,True,True,True,True,True
9a6cf01b14dd0e5520055a99d47568a24e92a5aa,False,False,True,False,True,True,True,True,True,True,True
631e658e2707a25e274bc07c41efd8fa6cdd0cda,False,False,True,False,True,True,True,True,True,True,True
6119a8f8f63e189a1fe7601a44373293be73b655,False,False,True,True,True,True,True,True,True,True,True
a4a8155b748979c0b5e5c53fc32c63e2ee6a21ce,True,False,True,False,True,True,True,True,True,True,True
686715053ddfe93c8482173d9e4c80e1791ec19e,False,False,True,True,True,True,True,True,True,True,True
a2dd908d87aeb98d1eec019f47af198af4ebb041,True,False,True,False,True,True,True,True,True,True,True
fea3ed755e0ddcfa42dfbd144094f52686b3306f,False,False,True,False,True,True,True,True,True,True,True
a55c387f9d5bdceffb7ec04ee4de714fd148363d,False,False,True,False,True,True,True,True,True,True,True
ac423ce677696e534765ddde9e9cabc8b0511161,False,True,True,False,True,True,True,True,True,True,True
5c9ab989eed1141cbda2ed496786ff3492a77b6c,False,False,True,True,True,True,True,True,True,True,True
cdd0745f6c5ced474acf40a5096b4f38ab7f0f48,False,False,True,False,True,True,True,True,True,True,True
5a1fe1c76e8ed6f0db9afc05434edb0c1676d52e,False,False,True,False,True,True,True,True,True,True,True
2b930a7f246b0fcf9db12ff2c56cba1a0b72e865,False,False,True,False,True,True,True,True,True,True,True
374a9c68fcad7f86c4f0b0856793542145e62983,False,False,True,True,True,True,True,True,True,True,True
9f2f529dc2a3f0cf27be68a2d63b0aa40eb75d6e,False,False,True,True,True,True,True,True,True,True,True
90fdfa74afa48ba434d2ff28ac28dc27937f654a,True,False,True,True,True,True,True,True,True,True,True
3f6eb3f97c72f1d57089d4bb393315013e666b2c,True,False,True,False,True,True,True,True,True,True,True
462a271215e69dd53085c1bd391465c9b798ac37,False,False,False,False,True,True,True,True,True,True,True
210353ba998104af67b47c4dda22ce4c2e75a5a1,False,False,True,False,True,True,True,True,True,True,True
d51d479a18d30c4b8313f263ae80b69b46e9ec82,True,False,True,False,True,True,True,True,True,True,True
4347aa662b72d04ea3b34e9d9f6c8bb369f04d74,False,False,True,False,True,True,True,True,True,True,True
d7cd23d77f0f3d910137e86b629a8a562dcc6ebf,True,True,True,False,True,True,True,True,True,True,True
1f01f1f695781d94df9e7221adea92455f590364,True,False,True,False,True,True,True,True,True,True,True
07974264d60a2e790efbe876f7ba885388dc48f9,True,True,True,False,True,True,True,True,True,True,True
0f5d7fe330609ff1e0bf0a9f368c9f7477f11ea6,False,False,True,True,True,True,True,True,True,True,True
28dfc4ab0b9506995943a7f63fb5d1fec3523ebf,True,False,True,False,True,True,True,True,True,True,True
30607009081128a4802e19ea68f324f51a7d0fb3,True,False,True,False,True,True,True,True,True,True,True
d9eabbed52517d25162cff0fee65d24b40c79bc0,False,False,True,False,True,True,True,True,True,True,True
8d899608dc08564aaf533818070a139256b60d2e,False,False,True,True,True,True,True,True,True,True,True
2eb0f3fef164a66208111f984ae093a99b5728bb,False,False,True,False,True,True,True,True,True,True,True
116d06bb47bde055c338de992416a663da0a3a58,True,False,True,False,True,True,True,True,True,True,True
62d99d12417ea1cb779840f02184ae33f283242c,False,False,True,True,True,True,True,True,True,True,True
70b47a278a7e62244306b9b5365fef9012754a14,False,False,True,True,True,True,True,True,True,True,True
6aadea659ef2739f1cea5e5174949a64566b21d1,True,False,True,False,True,True,True,True,True,True,True
aacf3b932816029174d1e60dc2e120b5fa155536,False,False,True,False,True,True,True,True,True,True,True
22df5f4f539d989bf4fb3799d87d7e1a20d2a7c3,False,False,True,False,True,True,True,True,True,True,True
3e4058005c8c454528b839b16724a1bee88fb4fa,False,False,True,True,True,True,True,True,True,True,True
aa332e5244ec22371f3477d8f57a042dd3da50d2,False,False,True,False,True,True,True,True,True,True,True
21ec14d172606b7031c8634fbdb9fe90315584ec,True,False,True,False,True,True,True,True,True,True,True
f03ef84ba6c93bb9eb4df6f5ccacf7cd3e75b237,False,False,True,False,True,True,True,True,True,True,True
3dcb884f527e05c2ab6372604b9b1bf728369c76,False,False,True,True,True,True,True,True,True,True,True
4ef0238f5b092bed1f7aa6f2539835e993b5bfbf,True,False,True,False,True,True,True,True,True,True,True
9c39939c786ee7ed2b66c50379e93373f6bd8595,False,False,True,True,True,True,True,True,True,True,True
d794078845af749ee6f603dd4faa731fa319da21,True,False,True,False,True,True,True,True,True,True,True
41c0bd15054b4a26d71f1a98c34e31047642a614,False,False,True,True,True,True,True,True,True,True,True
d81a04a6b636596e0769a2b8de06eb9a2597d3f4,False,False,True,True,True,True,True,True,True,True,True
7e6f9db820ef07a1a4fe130fa54328e40a392e89,False,False,True,True,True,True,True,True,True,True,True
83224f0839b125af72802857e49aa0f2fb99457f,True,False,True,False,True,True,True,True,True,True,True
ac84d332a0c5af68032932c825468d73b69b90c3,True,False,True,False,True,True,True,True,True,True,True
f2a53101773538b93b3f8138e7be4f73f516cc2c,False,False,True,True,True,True,True,True,True,True,True
4cc77097d359ff707f6d397786153316ca268dfd,True,True,True,False,True,True,True,True,True,True,True
defced1625ab0560fb51fb9ec65f72e16c2a2748,False,True,True,False,True,True,True,True,True,True,True
d56040375bf6791d1b01c845c7ddfd69b2af90f6,False,False,True,True,True,True,True,True,True,True,True
ece024522b8c63a7d507db7915aef95161068f07,False,False,True,True,True,True,True,True,True,True,True
dff230cd069d3d4f4504b75603dae948407e602e,False,False,False,True,True,True,True,True,True,True,True
20165e169a9d014570affd328e96ff60b14e4c5f,False,False,True,False,True,True,True,True,True,True,True
071d4649df63c381c3e0df3d5b4f3ca4ef2d579a,False,False,False,True,True,True,True,True,True,True,True
aa91e16cc217dc1935bacb6fae91d7b17b860a8e,False,False,False,False,True,True,True,True,True,True,True
e4827cd68554f2561ad7dfb81ba10638fded63f5,False,True,True,False,True,True,True,True,True,True,True
122440af7d50d0e0096b9a7fc56c6f3d74ec432e,False,False,True,False,True,True,True,True,True,True,True
57826d7783ecc78d509c151d68e4232243500efe,False,False,True,False,True,True,True,True,True,True,True
6a81dc679264897fce2c00e2b80ba8a760d6a155,False,False,True,True,True,True,True,True,True,True,True
699b0af569ce3895c38a2d891b10c1f7b759a93c,True,True,True,False,True,True,True,True,True,True,True
4b3837da41c30516a6032b69b1e9eeee716b6b64,False,False,True,True,True,True,True,True,True,True,True
e1db5110c2f3bd4eda0438928b52d9d4fc058b6c,False,False,True,False,True,True,True,True,True,True,True
13536cbc01005da97a6bb9238dbaf2021fce2f47,False,True,True,False,True,True,True,True,True,True,True
11c9ea9a9f72a59407242ea95ab8c9ac0f3d8ef3,False,False,True,False,True,True,True,True,True,True,True
e034e6371bac950dbd7e97cdc11f5a41ef59a18c,False,False,True,False,True,True,True,True,True,True,True
6681b5b6d7c55bafa92b43b4a079cdc4fbaa79fe,True,False,True,False,True,True,True,True,True,True,True
9b65b86fea1a645b81699dcb26e73fb15d3c99c4,False,False,True,False,True,True,True,True,True,True,True
1bfb398d9e173be1bd3d46fe2a1bf618187a474b,True,False,True,False,True,True,True,True,True,True,True
8064a5f9b058f79e3d91468f292c9f4a89cbd4fa,False,False,True,False,True,True,True,True,True,True,True
fd9e48b6bce5faf8f15772bbbc8135a7f38ca117,False,False,True,True,True,True,True,True,True,True,True
640d0cc11c91458c27a9486fcd133e349c07035a,False,False,True,False,True,True,True,True,True,True,True
9a952c360c08b10f249ad940773ff49e7e77ff16,False,False,True,True,True,True,True,True,True,True,True
f37535c52fd8e8a5e59c3d9ee4cce7cf47a6f16c,False,False,True,True,True,True,True,True,True,True,True
dd87712bc14dd3b6d0b8fb8a2a0267e1c464562b,True,False,True,False,True,True,True,True,True,True,True
8c52fffa5e529919478b1aa66eade3919a5b3bc2,False,False,True,False,True,True,True,True,True,True,True
33fc274abf85a3ffdea99854200adfb4ae898007,True,False,True,True,True,True,True,True,True,True,True
35536dc660d591697793e2536fa542632c6c965a,False,False,True,False,True,True,True,True,True,True,True
13757268eef22c0e7f2b86c4e78386345f2d3505,False,False,True,False,True,True,True,True,True,True,True
17e5597d97504aba459e229553dd30aae33f00af,False,False,True,True,True,True,True,True,True,True,True
9d5e37d3915cf8c02833fd14a5d682125b642afa,False,False,True,True,True,True,True,True,True,True,True
8d4b9689c0119c16601ffca6299aeebae8604c6e,False,False,True,True,True,True,True,True,True,True,True
fef56f55dbe50fe93f63046ac0b059182d2ebdf8,False,False,True,True,True,True,True,True,True,True,True
5efe60d1338c33b98d71aa238c90e6e7e6dc6658,False,False,True,False,True,True,True,True,True,True,True
aaa9a3ed893f35cd4d9d72cb788dd34692fb45ab,False,True,True,False,True,True,True,True,True,True,True
8963a48e246d06885cc69afd86849ec88eb5dd02,True,True,True,False,True,True,True,True,True,True,True
ce2a86f5ccca57a9bdceb4f06c6667e45af8a0bd,False,False,True,False,True,True,True,True,True,True,True
8c1db0fcd5107a0c69195147905470473830e23d,False,False,True,False,True,True,True,True,True,True,True
7f5eb8e203cc598b69cdd9cf816725dcc49b393b,True,False,True,False,True,True,True,True,True,True,True
16706b6a00ad871f06088c0493f701dbf9b493f8,False,False,False,True,True,True,True,True,True,True,True
994c0a5d7699edfc699e60b21d2f619549985564,False,False,True,True,True,True,True,True,True,True,True
0b21d7e60fbe5a60a25373f4d15e5bf7476984f6,True,False,True,True,True,True,True,True,True,True,True
d232c3a00cace4dd865c8379da04e2a004d7f6da,False,False,True,True,True,True,True,True,True,True,True
